label,mean.hurr_sum,sd.hurr_sum,min.hurr_sum,max.hurr_sum,mean.dhw_mean,sd.dhw_mean,min.dhw_mean,max.dhw_mean,mean.dhw_sd,sd.dhw_sd,min.dhw_sd,max.dhw_sd,mean.sst_mean,sd.sst_mean,min.sst_mean,max.sst_mean,mean.sst_sd,sd.sst_sd,min.sst_sd,max.sst_sd,mean.k490_mean,sd.k490_mean,min.k490_mean,max.k490_mean,mean.k490_sd,sd.k490_sd,min.k490_sd,max.k490_sd,mean.prod_mean,sd.prod_mean,min.prod_mean,max.prod_mean,mean.prod_sd,sd.prod_sd,min.prod_sd,max.prod_sd,mean.rain_mean,sd.rain_mean,min.rain_mean,max.rain_mean,mean.rain_sd,sd.rain_sd,min.rain_sd,max.rain_sd,mean.6_depth,sd.6_depth,min.6_depth,max.6_depth,mean.9_reef,sd.9_reef,min.9_reef,max.9_reef,mean.11_het_hab,sd.11_het_hab,min.11_het_hab,max.11_het_hab,mean.11_het_typ,sd.11_het_typ,min.11_het_typ,max.11_het_typ,mean.12_nursery,sd.12_nursery,min.12_nursery,max.12_nursery,mean.14_pop2000,sd.14_pop2000,min.14_pop2000,max.14_pop2000,mean.14_pop2005,sd.14_pop2005,min.14_pop2005,max.14_pop2005,mean.14_pop2010,sd.14_pop2010,min.14_pop2010,max.14_pop2010,mean.14_pop2015,sd.14_pop2015,min.14_pop2015,max.14_pop2015,mean.14_pop2020,sd.14_pop2020,min.14_pop2020,max.14_pop2020,mean.15_margin,sd.15_margin,min.15_margin,max.15_margin,mean.8_fsas,sd.8_fsas,min.8_fsas,max.8_fsas,mean.16_slope,sd.16_slope,min.16_slope,max.16_slope,mean.23_watpol,sd.23_watpol,min.23_watpol,max.23_watpol,mean.18_river,sd.18_river,min.18_river,max.18_river,mean.22_inorpol,sd.22_inorpol,min.22_inorpol,max.22_inorpol,mean.13_conlob,sd.13_conlob,min.13_conlob,max.13_conlob,mean.13_conyel,sd.13_conyel,min.13_conyel,max.13_conyel,mean.7_mpa,sd.7_mpa,min.7_mpa,max.7_mpa, ,ISLAND,FISHING_ZONE,YEAR
2003-PR-WEST,0,0,0,0,0.083909482,0.104836544,0,0.343534247,0.148269592,0.184071893,0,0.602207343,27.96040488,0.035603173,27.87791781,28.01246575,0.893787473,0.029394768,0.822749127,0.94371817,0.068491517,0.038218791,0.027619782,0.203150004,0.020457897,0.019206268,0.003805931,0.101611247,511.347641,157.0228099,253.9019176,757.6370884,120.0402786,60.98973219,48.91901168,279.1665934,0.066996114,0.038220742,0.015410958,0.158520544,0.497488604,0.183621524,0.149003508,0.829046418,-183.9858853,263.1032207,-869.799988,4,11.72302244,12.18971431,0,56.530742,2.810274669,1.173616616,1,4,6.43387589,3.881080387,1,14,8.983975461,11.31679129,0,64.349966,1663518.618,197479.3178,515830.1715,1958605.808,1634274.856,191858.8672,549456.3593,1928926.878,1607267.486,185884.6423,596291.5739,1901598.071,1582487.427,179383.2314,661352.1982,1876549.584,1559956.038,172220.863,751748.4296,1853716.992,53.28513693,15.73861635,20.659682,82.626499,18.17399533,5.831583987,0.271312,38.377744,2.251775308,4.19294149,0,47.31292,29.54730417,37.11483003,10,100,20.73784579,11.28630958,1.508629,89.831746,2.645155176,3.471242265,0,15.163689,0.103394281,0.120890472,2.20E-05,0.360092,0.048908011,0.033430991,0.008807,0.118655,14.72525839,8.90645615,0,80.439406, ,PR,WEST,2003
2003-ST. CROIX-WEST,0,0,0,0,0.321805871,0.108208251,0.129068493,0.446328767,0.547974352,0.182544942,0.225607137,0.76151649,27.81761722,0.014110985,27.79465753,27.84164384,0.888697006,0.008306019,0.871444554,0.894379059,0.04146144,0.006975629,0.0263375,0.04511086,0.008609924,0.002203333,0.003208443,0.009995463,345.0369412,19.99343878,304.9369169,354.8819175,100.7540924,5.552925487,98.02583633,112.0549061,0.333708798,0.034403524,0.266643829,0.35310958,2.216751863,0.186762436,1.845795673,2.324303644,-14.61142866,11.65286587,-55.400002,2,24.96258169,10.04979269,4.31235,32.872287,4.171428571,0.38238526,4,5,10.05714286,1.027356893,7,12,13.24190043,7.078587817,0.063787,22.290615,246795.0172,3510.684726,239969.3854,253838.4335,249947.6411,3885.261951,242369.4213,257736.1729,253927.1989,4309.750121,245503.9091,262564.9665,258774.6686,4788.668354,249404.4612,268374.8211,264539.6296,5327.325809,254109.9695,275226.0555,44.22132803,4.940910122,40.131298,55.147972,5.825929229,7.186490819,0,22.990333,3.339097143,8.091226477,0.01068,37.78571,10,0,10,10,135.6307941,6.058735492,122.4973,141.236123,1.079832657,0.410847259,0.286481,2.025054,0.080328314,0.038022056,1.08E-04,0.112126,0.027983943,0.001335821,0.027367,0.030871,40.25472874,7.642296247,22.106359,46.235297, ,ST. CROIX,WEST,2003
2003-ST. THOMAS-WEST,0,0,0,0,0.238751033,0.033916848,0.162630137,0.30290411,0.403606107,0.057245906,0.284329146,0.508390375,27.78378169,0.008341595,27.77471233,27.79887671,0.865153178,0.005252024,0.855916769,0.870661391,0.045128911,0.002899137,0.042658347,0.052839455,0.011255875,0.003577087,0.008552471,0.017268353,410.7335262,14.12211324,397.7950002,425.9028324,71.58724246,2.706481195,68.68006834,74.06689097,0.258637961,0.024865238,0.232479449,0.321150676,1.074244273,0.050659184,0.932176278,1.120856244,-16.84761895,12.97603065,-38.299999,22,7.596112952,1.584308919,3.495154,11.577397,4.968253968,0.176731432,4,5,13.53968254,2.100886117,8,16,10.7484909,10.03370038,0.180726,35.323852,639387.6599,103429.2273,510805.9709,916050.6753,641857.9871,104942.6648,511833.7983,921261.8083,646160.4646,106637.974,514505.2659,928809.9661,652309.2292,108523.2976,518827.4092,938738.766,660337.0818,110607.4079,524825.3699,951113.3279,79.23022563,4.112083527,72.042755,83.896205,20.2535731,7.921087582,11.539773,33.955684,3.149410635,3.979562783,0.01068,16.65732,10,0,10,10,70.03141689,3.753524717,60.880067,74.921731,1.029532079,0.828685907,0.03412,2.5915,0.050799841,0.043969088,0.017522,0.19959,0.012790063,0.006056254,0.007765,0.033428,14.84657335,5.202318761,9.342272,23.53934, ,ST. THOMAS,WEST,2003
2004-PR-WEST,0.627525253,0.483524921,0,1,0.002839929,0.009148453,0,0.034972678,0.005426575,0.017459811,0,0.063209799,27.75860189,0.060998299,27.60806011,27.8518306,0.970181142,0.021509686,0.933878349,1.011812043,0.056068417,0.021890535,0.024066667,0.13909223,0.013679998,0.007455008,0.003569428,0.037993509,500.0428468,142.6826765,284.9480834,778.6272475,104.8183643,30.28327558,40.07405825,163.8824265,0.055886207,0.027290635,0.013142076,0.19903005,0.358898432,0.159137987,0.095876615,0.803664843,-183.0091417,262.4346525,-869.799988,-1.7,11.69464108,12.15064925,0,56.530742,2.825252525,1.174696894,1,4,6.472727273,3.884186454,1,14,8.919736714,11.30234156,0,64.349966,1651604.737,225936.885,515830.1715,1958605.808,1623042.465,217851.0988,549456.3593,1928926.878,1596842.395,208922.3847,596291.5739,1901598.071,1573052.694,198811.4933,661352.1982,1876549.584,1551775.555,187213.4729,751748.4296,1853716.992,53.6074929,15.85833838,20.659682,82.626499,18.11284685,5.763298181,0.271312,38.377744,2.255872465,4.19263715,0,47.31292,29.40909091,37.01960893,10,100,21.46464242,13.04818482,1.508629,89.831746,2.608055389,3.465058014,0,15.163689,0.101931375,0.120324376,2.20E-05,0.360092,0.04903977,0.033345307,0.008807,0.118655,15.38704234,10.67880606,0,80.439406, ,PR,WEST,2004
2004-ST. CROIX-WEST,0,0,0,0,0.244734582,0.019500356,0.22295082,0.264508197,0.436743326,0.034364013,0.399144335,0.471635431,27.73289852,0.03134336,27.67103825,27.76510929,0.987634919,0.011808327,0.976514273,1.011791041,0.042700418,0.005334579,0.030071278,0.045965435,0.012152521,0.003138638,0.004822461,0.014226491,344.8855765,22.48647145,298.4845815,355.8898313,59.33577651,5.182837444,48.37911359,68.11943247,0.440854014,0.028357272,0.3807377,0.471994526,2.417779492,0.082604123,2.242845513,2.460404493,-14.61142866,11.65286587,-55.400002,2,24.96258169,10.04979269,4.31235,32.872287,4.171428571,0.38238526,4,5,10.05714286,1.027356893,7,12,13.24190043,7.078587817,0.063787,22.290615,246795.0172,3510.684726,239969.3854,253838.4335,249947.6411,3885.261951,242369.4213,257736.1729,253927.1989,4309.750121,245503.9091,262564.9665,258774.6686,4788.668354,249404.4612,268374.8211,264539.6296,5327.325809,254109.9695,275226.0555,44.22132803,4.940910122,40.131298,55.147972,5.825929229,7.186490819,0,22.990333,3.339097143,8.091226477,0.01068,37.78571,10,0,10,10,135.6307941,6.058735492,122.4973,141.236123,1.079832657,0.410847259,0.286481,2.025054,0.080328314,0.038022056,1.08E-04,0.112126,0.027983943,0.001335821,0.027367,0.030871,40.25472874,7.642296247,22.106359,46.235297, ,ST. CROIX,WEST,2004
2004-ST. THOMAS-WEST,0,0,0,0,0.087412178,0.038933693,0.043879781,0.139153005,0.152348673,0.066448958,0.080305763,0.242211486,27.55603955,0.018386723,27.51587432,27.58210383,1.069024372,0.00809089,1.057163535,1.087555598,0.043902175,0.002825834,0.0408,0.050205069,0.007113541,4.86E-04,0.006481564,0.007726611,409.1653819,20.05777785,390.7886649,430.7104984,51.5797097,4.252815849,47.68332627,56.14788338,0.53863626,0.024201776,0.510204903,0.684658461,2.33440452,0.066653839,2.26906394,2.622300199,-16.84761895,12.97603065,-38.299999,22,7.596112952,1.584308919,3.495154,11.577397,4.968253968,0.176731432,4,5,13.53968254,2.100886117,8,16,10.7484909,10.03370038,0.180726,35.323852,639387.6599,103429.2273,510805.9709,916050.6753,641857.9871,104942.6648,511833.7983,921261.8083,646160.4646,106637.974,514505.2659,928809.9661,652309.2292,108523.2976,518827.4092,938738.766,660337.0818,110607.4079,524825.3699,951113.3279,79.23022563,4.112083527,72.042755,83.896205,20.2535731,7.921087582,11.539773,33.955684,3.149410635,3.979562783,0.01068,16.65732,10,0,10,10,70.03141689,3.753524717,60.880067,74.921731,1.029532079,0.828685907,0.03412,2.5915,0.050799841,0.043969088,0.017522,0.19959,0.012790063,0.006056254,0.007765,0.033428,14.84657335,5.202318761,9.342272,23.53934, ,ST. THOMAS,WEST,2004
2005-PR-WEST,0,0,0,0,1.154620522,0.164887563,0.925452055,1.495835616,1.924627945,0.23338594,1.586040798,2.415566444,28.17810292,0.057122219,28.0329589,28.2810137,1.350495242,0.020514658,1.293042832,1.390193874,0.056278363,0.025178315,0.026135927,0.142091908,0.014325497,0.010278706,0.002839504,0.045090033,442.6751001,150.9673692,221.830084,740.260995,121.4804884,75.55340331,33.82086453,328.206662,0.05507299,0.031862726,0.017273972,0.167438349,0.388961757,0.200046765,0.089910097,1.058255744,-183.8413156,262.9174605,-869.799988,-1.7,11.70335061,12.18582965,0,56.530742,2.818181818,1.174383488,1,4,6.441086846,3.878089922,1,14,9.007015337,11.29498884,0,64.349966,1666694.539,194372.3737,515830.1715,2025537.963,1637378.529,189139.9754,549456.3593,1997261.312,1610286.681,183617.1235,596291.5739,1971374.966,1585403.636,177653.2405,661352.1982,1947810.373,1562741.915,171140.927,751748.4296,1926504.403,53.28785581,15.65383735,20.659682,82.626499,18.20962772,5.792244971,0.271312,38.377744,2.256014566,4.196306258,0,47.31292,31.00304723,48.5259946,10,1000,20.58792003,11.05282521,1.508629,89.831746,2.717413132,3.598375987,0,15.577457,0.102724634,0.120430182,2.20E-05,0.360092,0.04868183,0.033372874,0.008807,0.118655,14.674857,8.512704102,0,80.439406, ,PR,WEST,2005
2005-ST. CROIX-WEST,0,0,0,0,2.505303327,0.028136774,2.433452055,2.543287671,3.828559478,0.036785471,3.72325741,3.875880352,28.16055969,0.020093167,28.12328767,28.18873973,1.370977153,0.013328881,1.355213397,1.395983696,0.038301859,0.005237301,0.027358312,0.041241568,0.008860985,0.002134506,0.004099034,0.010197156,290.1650571,18.58410745,252.491998,299.3027532,46.50490756,8.035553553,29.12791432,50.20412025,0.331274746,0.01017587,0.326726018,0.362232865,1.966601507,0.188847566,1.88051343,2.536134513,-14.61142866,11.65286587,-55.400002,2,24.96258169,10.04979269,4.31235,32.872287,4.171428571,0.38238526,4,5,10.05714286,1.027356893,7,12,13.24190043,7.078587817,0.063787,22.290615,246795.0172,3510.684726,239969.3854,253838.4335,249947.6411,3885.261951,242369.4213,257736.1729,253927.1989,4309.750121,245503.9091,262564.9665,258774.6686,4788.668354,249404.4612,268374.8211,264539.6296,5327.325809,254109.9695,275226.0555,44.22132803,4.940910122,40.131298,55.147972,5.825929229,7.186490819,0,22.990333,3.339097143,8.091226477,0.01068,37.78571,10,0,10,10,135.6307941,6.058735492,122.4973,141.236123,1.079832657,0.410847259,0.286481,2.025054,0.080328314,0.038022056,1.08E-04,0.112126,0.027983943,0.001335821,0.027367,0.030871,40.25472874,7.642296247,22.106359,46.235297, ,ST. CROIX,WEST,2005
2005-ST. THOMAS-WEST,0,0,0,0,2.697781692,0.025646619,2.661808219,2.758684932,4.092949477,0.02727405,4.056755459,4.165551943,28.0173977,0.015292701,27.98531507,28.03961644,1.462020589,0.008766714,1.447969539,1.479807577,0.042541397,0.006740307,0.035433334,0.052949999,0.015241033,0.006129194,0.008634899,0.025102289,360.8601024,10.308572,351.4155013,371.9330829,77.68912963,4.864912493,73.23194993,82.91478858,0.309713845,0.048907857,0.259438356,0.463260259,1.183283438,0.153799119,1.016379269,1.326169242,-16.84761895,12.97603065,-38.299999,22,7.596112952,1.584308919,3.495154,11.577397,4.968253968,0.176731432,4,5,13.53968254,2.100886117,8,16,10.7484909,10.03370038,0.180726,35.323852,639387.6599,103429.2273,510805.9709,916050.6753,641857.9871,104942.6648,511833.7983,921261.8083,646160.4646,106637.974,514505.2659,928809.9661,652309.2292,108523.2976,518827.4092,938738.766,660337.0818,110607.4079,524825.3699,951113.3279,79.23022563,4.112083527,72.042755,83.896205,20.2535731,7.921087582,11.539773,33.955684,3.149410635,3.979562783,0.01068,16.65732,10,0,10,10,70.03141689,3.753524717,60.880067,74.921731,1.029532079,0.828685907,0.03412,2.5915,0.050799841,0.043969088,0.017522,0.19959,0.012790063,0.006056254,0.007765,0.033428,14.84657335,5.202318761,9.342272,23.53934, ,ST. THOMAS,WEST,2005
2006-PR-WEST,0,0,0,0,0.544201316,0.121354402,0.296958904,0.812465753,0.943751586,0.208286803,0.526682872,1.398017612,28.16440118,0.041598639,28.04106849,28.2359726,1.102263707,0.014783594,1.032045455,1.128077298,0.058966748,0.025171668,0.027658649,0.135936415,0.012347635,0.006982658,0.003330526,0.035435859,467.1837208,139.3208332,247.1955814,706.4836673,102.6603061,43.2847783,43.60739304,195.2899832,0.092598071,0.029761808,0.031890411,0.194890407,0.546502233,0.208150183,0.202198114,0.954393219,-184.566012,263.3457563,-869.799988,-1.7,11.7367566,12.2075567,0,56.530742,2.81296249,1.174632056,1,4,6.435570299,3.887371785,1,14,9.013776859,11.32369248,0,64.349966,1662995.3,197596.787,515830.1715,1958605.808,1633761.568,191969.0605,549456.3593,1928926.878,1606764.229,185986.5408,596291.5739,1901598.071,1581994.413,179475.4744,661352.1982,1876549.584,1559473.78,172301.9041,751748.4296,1853716.992,53.34480591,15.73048768,20.659682,82.626499,18.13724643,5.806128939,0.271312,38.377744,2.250448395,4.199154121,0,47.31292,29.61214596,37.15924117,10,100,20.78329446,11.27727482,1.508629,89.831746,2.635346784,3.472796836,0,15.163689,0.103000049,0.120896556,2.20E-05,0.360092,0.048810778,0.033443672,0.008807,0.118655,14.77371699,8.88129444,0,80.439406, ,PR,WEST,2006
2006-ST. CROIX-WEST,0,0,0,0,0.935461448,0.07435512,0.818164384,1.039479452,1.509093076,0.116636265,1.325467852,1.678719915,27.96922035,0.022275944,27.9280274,28.00038356,1.097611667,0.003184395,1.094293322,1.103839179,0.039996437,0.006163602,0.0257,0.043023077,0.007368197,0.002296656,7.07E-04,0.008834314,319.0253629,21.41250753,276.6515854,329.5771674,46.08751014,4.400641293,43.92348975,55.00243952,0.5869452,0.052187295,0.487890399,0.616698628,2.760793865,0.33042079,2.127092203,2.948466229,-14.61142866,11.65286587,-55.400002,2,24.96258169,10.04979269,4.31235,32.872287,4.171428571,0.38238526,4,5,10.05714286,1.027356893,7,12,13.24190043,7.078587817,0.063787,22.290615,246795.0172,3510.684726,239969.3854,253838.4335,249947.6411,3885.261951,242369.4213,257736.1729,253927.1989,4309.750121,245503.9091,262564.9665,258774.6686,4788.668354,249404.4612,268374.8211,264539.6296,5327.325809,254109.9695,275226.0555,44.22132803,4.940910122,40.131298,55.147972,5.825929229,7.186490819,0,22.990333,3.339097143,8.091226477,0.01068,37.78571,10,0,10,10,135.6307941,6.058735492,122.4973,141.236123,1.079832657,0.410847259,0.286481,2.025054,0.080328314,0.038022056,1.08E-04,0.112126,0.027983943,0.001335821,0.027367,0.030871,40.25472874,7.642296247,22.106359,46.235297, ,ST. CROIX,WEST,2006
2006-ST. THOMAS-WEST,0,0,0,0,1.175891716,0.025269551,1.129479452,1.198027397,1.956230604,0.039122844,1.883189078,1.991878414,27.84317199,0.014534143,27.81583562,27.86824658,1.159969154,0.006501339,1.150394674,1.173382532,0.046665684,0.002945791,0.043316904,0.051014889,0.00930037,0.001846327,0.007181557,0.01235289,386.5409867,17.92678002,370.1166666,405.7970861,55.07339132,7.281970363,48.40172961,62.89533954,0.606171102,0.040762163,0.530068478,0.723068477,2.608305864,0.217154501,2.124898699,2.845367812,-16.84761895,12.97603065,-38.299999,22,7.596112952,1.584308919,3.495154,11.577397,4.968253968,0.176731432,4,5,13.53968254,2.100886117,8,16,10.7484909,10.03370038,0.180726,35.323852,639387.6599,103429.2273,510805.9709,916050.6753,641857.9871,104942.6648,511833.7983,921261.8083,646160.4646,106637.974,514505.2659,928809.9661,652309.2292,108523.2976,518827.4092,938738.766,660337.0818,110607.4079,524825.3699,951113.3279,79.23022563,4.112083527,72.042755,83.896205,20.2535731,7.921087582,11.539773,33.955684,3.149410635,3.979562783,0.01068,16.65732,10,0,10,10,70.03141689,3.753524717,60.880067,74.921731,1.029532079,0.828685907,0.03412,2.5915,0.050799841,0.043969088,0.017522,0.19959,0.012790063,0.006056254,0.007765,0.033428,14.84657335,5.202318761,9.342272,23.53934, ,ST. THOMAS,WEST,2006
2007-PR-WEST,0,0,0,0,5.74E-04,0.002412364,0,0.014356164,0.002414162,0.010186061,0,0.061133382,28.12027649,0.032490063,28.01126027,28.18076712,0.906125526,0.026219822,0.866543573,0.95400132,0.059888128,0.026022823,0.027447069,0.149001555,0.013939007,0.008585396,0.003793669,0.037564594,462.6984255,155.6884954,216.6874975,736.2492472,106.8765986,50.49449003,34.02193066,246.3850866,0.046601147,0.019757979,0.011589041,0.102698628,0.339342143,0.060521489,0.078506317,0.485729068,-183.1840256,262.7704416,-869.799988,4,11.71807512,12.16530268,0,56.530742,2.815696203,1.173678018,1,4,6.467088608,3.903340263,1,14,9.08842047,11.39618515,0,64.349966,1664839.892,197995.0398,515830.1715,1967037.083,1635595.326,192414.3744,549456.3593,1937717.454,1608587.69,186485.1243,596291.5739,1910758.335,1583807.627,180035.468,661352.1982,1886090.328,1561276.109,172933.1023,751748.4296,1863649.426,53.31353347,15.70862347,20.659682,82.626499,18.22127784,5.860924401,0.271312,38.377744,2.242224018,4.185791125,0,47.31292,29.86835443,37.3330047,10,100,20.66489113,11.31260403,1.508629,89.831746,2.676658446,3.496310827,0,15.163689,0.104564043,0.121847749,2.20E-05,0.360092,0.048753321,0.033432998,0.008807,0.118655,14.68143609,8.91037165,0,80.439406, ,PR,WEST,2007
2007-ST. CROIX-WEST,0,0,0,0,0.172268493,0.022603381,0.125369863,0.188438356,0.276074978,0.034320252,0.204151117,0.299655525,27.93485793,0.017148329,27.90320548,27.96019178,0.943497863,0.005959038,0.936492003,0.954255866,0.041034251,0.00533172,0.0296,0.0441699,0.007397014,0.001852987,0.001697056,0.008409143,310.2093406,19.63216959,269.9190852,319.8830833,65.80743453,1.642691091,64.17537227,69.35062497,0.491903307,0.029409584,0.405794518,0.506027373,2.438457378,0.154836897,2.04041452,2.52191775,-14.61142866,11.65286587,-55.400002,2,24.96258169,10.04979269,4.31235,32.872287,4.171428571,0.38238526,4,5,10.05714286,1.027356893,7,12,13.24190043,7.078587817,0.063787,22.290615,246795.0172,3510.684726,239969.3854,253838.4335,249947.6411,3885.261951,242369.4213,257736.1729,253927.1989,4309.750121,245503.9091,262564.9665,258774.6686,4788.668354,249404.4612,268374.8211,264539.6296,5327.325809,254109.9695,275226.0555,44.22132803,4.940910122,40.131298,55.147972,5.825929229,7.186490819,0,22.990333,3.339097143,8.091226477,0.01068,37.78571,10,0,10,10,135.6307941,6.058735492,122.4973,141.236123,1.079832657,0.410847259,0.286481,2.025054,0.080328314,0.038022056,1.08E-04,0.112126,0.027983943,0.001335821,0.027367,0.030871,40.25472874,7.642296247,22.106359,46.235297, ,ST. CROIX,WEST,2007
2007-ST. THOMAS-WEST,0,0,0,0,0.095322896,0.002832304,0.091260274,0.099726027,0.155757614,0.005690755,0.148468558,0.164637235,27.86108154,0.008881062,27.85312329,27.87720548,0.990002976,0.006389581,0.978237299,0.999221828,0.045510143,0.00434351,0.04112,0.054115134,0.009289055,0.002341485,0.006875464,0.012288287,391.5672924,35.10297361,359.4063314,429.2732468,70.51555496,16.30758233,55.57472613,88.03238875,0.770570546,0.061930486,0.717178071,1.111027356,3.161100092,0.140351359,3.032229065,3.793950083,-16.84761895,12.97603065,-38.299999,22,7.596112952,1.584308919,3.495154,11.577397,4.968253968,0.176731432,4,5,13.53968254,2.100886117,8,16,10.7484909,10.03370038,0.180726,35.323852,639387.6599,103429.2273,510805.9709,916050.6753,641857.9871,104942.6648,511833.7983,921261.8083,646160.4646,106637.974,514505.2659,928809.9661,652309.2292,108523.2976,518827.4092,938738.766,660337.0818,110607.4079,524825.3699,951113.3279,79.23022563,4.112083527,72.042755,83.896205,20.2535731,7.921087582,11.539773,33.955684,3.149410635,3.979562783,0.01068,16.65732,10,0,10,10,70.03141689,3.753524717,60.880067,74.921731,1.029532079,0.828685907,0.03412,2.5915,0.050799841,0.043969088,0.017522,0.19959,0.012790063,0.006056254,0.007765,0.033428,14.84657335,5.202318761,9.342272,23.53934, ,ST. THOMAS,WEST,2007
2008-PR-WEST,0,0,0,0,0.076721001,0.067578815,0,0.240983607,0.137160466,0.119063205,0,0.413899749,27.76810489,0.036468568,27.65281421,27.85800546,1.143316728,0.030884051,1.082821251,1.196559739,0.056381905,0.02232285,0.025300001,0.124835824,0.012772029,0.006746687,0.003254775,0.034945362,454.6742399,142.4811287,243.7651672,726.2278392,80.68544016,48.65559191,29.5239207,231.3786699,0.079170015,0.019841988,0.018811475,0.127254094,0.467201927,0.133644527,0.145499631,0.700560833,-183.0091417,262.4346525,-869.799988,-1.7,11.69464108,12.15064925,0,56.530742,2.825252525,1.174696894,1,4,6.472727273,3.884186454,1,14,8.919736714,11.30234156,0,64.349966,1651604.737,225936.885,515830.1715,1958605.808,1623042.465,217851.0988,549456.3593,1928926.878,1596842.395,208922.3847,596291.5739,1901598.071,1573052.694,198811.4933,661352.1982,1876549.584,1551775.555,187213.4729,751748.4296,1853716.992,53.6074929,15.85833838,20.659682,82.626499,18.11284685,5.763298181,0.271312,38.377744,2.255872465,4.19263715,0,47.31292,29.40909091,37.01960893,10,100,21.46464242,13.04818482,1.508629,89.831746,2.608055389,3.465058014,0,15.163689,0.101931375,0.120324376,2.20E-05,0.360092,0.04903977,0.033345307,0.008807,0.118655,15.38704234,10.67880606,0,80.439406, ,PR,WEST,2008
2008-ST. CROIX-WEST,1,0,1,1,0.254289617,0.051637407,0.176775956,0.330382514,0.445312846,0.083629214,0.319137387,0.573420275,27.5936573,0.026740994,27.54300546,27.62781421,1.169214761,0.002514281,1.163222792,1.173990678,0.040004363,0.004735219,0.029366474,0.042520977,0.010847032,0.002082348,0.006221785,0.011883093,316.3840363,15.94481523,275.6323382,324.193587,75.54439821,3.33594732,57.75280277,78.75255943,0.408097965,0.007879549,0.399877046,0.424863377,2.129522383,0.037931012,2.061297942,2.15141767,-14.61142866,11.65286587,-55.400002,2,24.96258169,10.04979269,4.31235,32.872287,4.171428571,0.38238526,4,5,10.05714286,1.027356893,7,12,13.24190043,7.078587817,0.063787,22.290615,246795.0172,3510.684726,239969.3854,253838.4335,249947.6411,3885.261951,242369.4213,257736.1729,253927.1989,4309.750121,245503.9091,262564.9665,258774.6686,4788.668354,249404.4612,268374.8211,264539.6296,5327.325809,254109.9695,275226.0555,44.22132803,4.940910122,40.131298,55.147972,5.825929229,7.186490819,0,22.990333,3.339097143,8.091226477,0.01068,37.78571,10,0,10,10,135.6307941,6.058735492,122.4973,141.236123,1.079832657,0.410847259,0.286481,2.025054,0.080328314,0.038022056,1.08E-04,0.112126,0.027983943,0.001335821,0.027367,0.030871,40.25472874,7.642296247,22.106359,46.235297, ,ST. CROIX,WEST,2008
2008-ST. THOMAS-WEST,0.333333333,0.475190963,0,1,0.034499089,4.06E-04,0.03442623,0.036721311,0.063297514,7.44E-04,0.063163834,0.067374756,27.41421112,0.01689993,27.3865847,27.44551913,1.233824497,0.005553844,1.224285368,1.244234518,0.044664144,0.005445362,0.037485713,0.050405207,0.009471952,0.002563737,0.006386295,0.01315668,401.6141246,27.95889056,375.9984945,431.6462428,84.3121915,16.392416,69.29363899,101.9201496,0.556086806,0.018723015,0.544699435,0.675874302,2.502243461,0.219958214,2.24761051,2.744039246,-16.84761895,12.97603065,-38.299999,22,7.596112952,1.584308919,3.495154,11.577397,4.968253968,0.176731432,4,5,13.53968254,2.100886117,8,16,10.7484909,10.03370038,0.180726,35.323852,639387.6599,103429.2273,510805.9709,916050.6753,641857.9871,104942.6648,511833.7983,921261.8083,646160.4646,106637.974,514505.2659,928809.9661,652309.2292,108523.2976,518827.4092,938738.766,660337.0818,110607.4079,524825.3699,951113.3279,79.23022563,4.112083527,72.042755,83.896205,20.2535731,7.921087582,11.539773,33.955684,3.149410635,3.979562783,0.01068,16.65732,10,0,10,10,70.03141689,3.753524717,60.880067,74.921731,1.029532079,0.828685907,0.03412,2.5915,0.050799841,0.043969088,0.017522,0.19959,0.012790063,0.006056254,0.007765,0.033428,14.84657335,5.202318761,9.342272,23.53934, ,ST. THOMAS,WEST,2008
2009-PR-WEST,0,0,0,0,0.020479639,0.017799205,0,0.069041096,0.03750499,0.032589508,0,0.125961842,27.85398058,0.039656615,27.72912329,27.92723288,1.289395516,0.017983013,1.235666303,1.319964432,0.061893525,0.023841554,0.028591077,0.133528632,0.017237239,0.008468115,0.004302403,0.040764769,492.2279963,138.5076463,279.6269968,721.1007432,105.9279288,43.85896239,59.23462079,218.7894162,0.037134713,0.026942338,0.008616438,0.093602738,0.248621729,0.155946819,0.081083427,0.538761854,-182.7555474,262.3171929,-869.799988,-1.7,11.69339143,12.14151815,0,56.530742,2.827029753,1.174695626,1,4,6.477811397,3.883471212,1,14,8.907234306,11.29835429,0,64.349966,1650005.654,229474.2555,515830.1715,1958605.808,1621525.164,221149.7267,549456.3593,1928926.878,1595419.654,211940.7037,596291.5739,1901598.071,1571743.267,201489.7928,661352.1982,1876549.584,1550606.611,189467.4967,751748.4296,1853716.992,53.65025613,15.88438602,20.659682,82.626499,18.08939114,5.790575042,0.271312,38.377744,2.256008321,4.190801892,0,47.31292,29.37972769,36.99928131,10,100,21.55808865,13.25758121,1.508629,89.831746,2.604203235,3.463849651,0,15.163689,0.102184185,0.120408638,2.20E-05,0.360092,0.049072884,0.033330929,0.008807,0.118655,15.48123741,10.94180351,0,80.439406, ,PR,WEST,2009
